timestamp,min_dist_to_left_bnd,min_dist_to_right_bnd,heading_delta,speed,curvature_5,curvature_10,curvature_15,curvature_20,curvature_25,accel,steering_angle
770,1.8537569556556885,-0.03265654102892146,-0.010347050157698193,3.5199100971221924,7.259367344419607e-07,9.948547995374753e-07,5.013558755808717e-07,4.766809998076492e-07,3.2781371749658826e-07,0.37988153100013733,0.0
771,1.851986931058848,-0.030825494207198822,-0.010327343500555784,3.5198543071746826,7.259367344419607e-07,9.948547995374753e-07,5.013558755808717e-07,4.766809998076492e-07,3.2781371749658826e-07,0.37988996505737305,0.0
772,1.8501253640752733,-0.0290249494485062,-0.010347050157698193,3.5198042392730713,7.276852855479939e-07,9.956351521616351e-07,5.013558755808717e-07,4.770711986579087e-07,3.2799431405293833e-07,0.3798987865447998,0.0
773,1.8483248193165807,-0.02716338634325055,-0.010327343500555784,3.5197553634643555,7.276852855479939e-07,9.956351521616351e-07,5.013558755808717e-07,4.770711986579087e-07,3.2799431405293833e-07,0.3799048066139221,0.0
774,1.846493772494858,-0.025393359160863938,-0.010347050157698193,3.5197107791900635,1.4531340786512325e-05,9.956351521616351e-07,5.016907074660753e-07,4.770711986579087e-07,3.2799431405293833e-07,0.3799129128456116,0.0
775,1.8447237478980174,-0.0235623097535953,-0.010327343500555784,3.519670009613037,1.453273989757132e-05,9.948547995374753e-07,4.584954903886054e-06,4.766809998076492e-07,3.2781371749658826e-07,0.37992024421691895,0.0
776,1.8428926984907488,-0.021792285156754687,-0.010347050157698193,3.51963210105896,3.6324791499083603e-06,9.948547995374753e-07,4.584954903886054e-06,4.766809998076492e-07,2.7239955220484183e-06,0.3799284100532532,0.0
777,1.8410921537320561,-0.01993072075872604,-0.010327343500555784,3.5195977687835693,3.6324791499083603e-06,9.948547995374753e-07,4.584954903886054e-06,4.766809998076492e-07,2.7237502241731326e-06,0.37993690371513367,0.0
778,1.8392305893340275,-0.018130176000033416,-0.010347050157698193,3.519568681716919,3.6338901054370547e-06,9.956351521616351e-07,7.87806061710566e-07,4.770711986579087e-07,2.7237493792114977e-06,0.3799467086791992,0.0
779,1.8374605621516409,-0.01629912917831078,-0.010327343500555784,3.5195441246032715,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,4.2899596895525435e-07,0.3799556791782379,0.0
780,1.8355989977536122,-0.014498584419618155,-0.010347050157698193,3.5195250511169434,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,4.2858300972450016e-07,0.3799641728401184,0.0
781,1.8338289731567716,-0.012667535012349518,-0.010327343500555784,3.519508123397827,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,4.2858300972450016e-07,0.37997183203697205,0.0
782,1.831967406173197,-0.010866992839202894,-0.010347050157698193,3.5194971561431885,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,4.2899596895525435e-07,0.3799820840358734,0.0
783,1.8301668614145044,-0.009005428441174246,-0.010327343500555784,3.519491672515869,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,4.2899596895525435e-07,0.3799903392791748,0.0
784,1.8283358145927817,-0.007235401258787633,-0.010347050157698193,3.5194883346557617,7.276852855479939e-07,3.323305782963967e-07,5.013558755808717e-07,3.181444165181486e-07,3.2799431405293833e-07,0.37999796867370605,0.0
785,1.826535269834089,-0.005373836860758985,-0.010326811741887485,3.5194883346557617,7.259367344419607e-07,7.297945191591997e-06,5.013558755808717e-07,3.1756081589343377e-07,3.2781371749658826e-07,0.38000696897506714,0.0
786,1.8247042230123665,-0.0036038096783723716,-0.010347050157698193,3.5194919109344482,7.259367344419607e-07,7.297945191591997e-06,5.013558755808717e-07,3.4969279115143515e-06,3.2781371749658826e-07,0.3800168037414551,0.0
787,1.8229036782536738,-0.0017422452803437238,-0.010326811741887485,3.519500255584717,7.259367344419607e-07,7.297945191591997e-06,5.013558755808717e-07,3.4969279115143515e-06,3.279944158033475e-07,0.38002637028694153,0.0
788,1.8210421138556452,5.8299478348899925e-05,-0.010347050157698193,3.5195138454437256,7.259367344419607e-07,9.948547995374753e-07,5.013558755808717e-07,3.4969279115143515e-06,3.279944158033475e-07,0.3800346255302429,0.0
789,1.8192720866732586,0.0018893463000715371,-0.010326811741887485,3.5195322036743164,7.259367344419607e-07,9.95441996038818e-07,5.016909698272025e-07,4.770713844375782e-07,3.279944158033475e-07,0.3800410032272339,0.0
790,1.81741052227523,0.003689891058764161,-0.010347050157698193,3.519554853439331,7.259367344419607e-07,9.948547995374753e-07,5.013558755808717e-07,4.766809998076492e-07,3.2781371749658826e-07,0.3800458312034607,0.0
791,1.8156404950928433,0.005520937880486798,-0.010326811741887485,3.519580602645874,7.259367344419607e-07,9.948547995374753e-07,5.013558755808717e-07,4.766809998076492e-07,3.2781371749658826e-07,0.38004934787750244,0.0
792,1.8137789306948147,0.007321482639179422,-0.010347050157698193,3.519609212875366,7.259367344419607e-07,9.95441996038818e-07,5.016909698272025e-07,4.770713844375782e-07,3.279944158033475e-07,0.3800521194934845,0.0
793,1.811978385936122,0.00918304703720807,-0.010326811741887485,3.5196385383605957,7.259367344419607e-07,9.948547995374753e-07,5.013558755808717e-07,4.766809998076492e-07,3.279944158033475e-07,0.38005468249320984,0.0
794,1.8101473391143994,0.010953074219594683,-0.010347050157698193,3.519670009613037,7.259367344419607e-07,9.95441996038818e-07,5.016909698272025e-07,4.770713844375782e-07,3.279944158033475e-07,0.3800579309463501,0.0
795,1.8083467943557068,0.01281463861762333,-0.010326811741887485,3.5197064876556396,7.259367344419607e-07,9.948547995374753e-07,5.013558755808717e-07,4.766809998076492e-07,3.2781371749658826e-07,0.3800601363182068,0.0
796,1.8065462651102902,0.014554148223703933,-0.010347050157698193,3.519742727279663,1.453273989757132e-05,9.948547995374753e-07,5.013558755808717e-07,4.766809998076492e-07,3.2781371749658826e-07,0.3800588846206665,0.0
797,1.8047457203515975,0.01641571262173258,-0.010326811741887485,3.519778251647949,1.453273989757132e-05,9.948547995374753e-07,4.584954903886054e-06,4.766809998076492e-07,3.279944158033475e-07,0.38005876541137695,0.0
798,1.8028841559535689,0.018216257380425205,-0.010347050157698193,3.519815683364868,3.633663393022191e-06,9.95441996038818e-07,4.584577750587377e-06,4.770713844375782e-07,2.7237502241731326e-06,0.38005927205085754,0.0
799,1.8009920739792342,0.019986284562811818,-0.010367825585089958,3.5367836952209473,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,2.7237502241731326e-06,0.3800578713417053,0.0
800,1.7989474170510995,0.02178684224923444,-0.010421088762881139,3.5310909748077393,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,2.7239955220484183e-06,0.3649699091911316,0.0
801,1.797177392454259,0.023617891656503076,-0.010408304876718462,3.525418519973755,3.6324791499083603e-06,9.948547995374753e-07,7.87806061710566e-07,4.766809998076492e-07,4.2858300972450016e-07,0.37133821845054626,0.0
802,1.7953158254706842,0.025357403848129678,-0.01042960960091841,3.5207674503326416,3.633663393022191e-06,9.95441996038818e-07,7.87806061710566e-07,4.766809998076492e-07,4.2899596895525435e-07,0.3768065273761749,0.0
803,1.7935457982882976,0.027188450669852315,-0.010410434703474634,3.517642021179199,3.633663393022191e-06,9.95441996038818e-07,7.87806061710566e-07,4.766809998076492e-07,4.2899596895525435e-07,0.3807165026664734,0.0
804,1.791714754052121,0.02895847526669293,-0.01043014229030596,3.5160512924194336,3.633663393022191e-06,9.95441996038818e-07,7.882333448344295e-07,4.770713844375782e-07,4.2899596895525435e-07,0.3828939199447632,0.0
805,1.7899142092934284,0.030820039664721577,-0.010410434703474634,3.5156896114349365,3.633663393022191e-06,9.95441996038818e-07,7.882333448344295e-07,4.770713844375782e-07,4.2899596895525435e-07,0.3835694491863251,0.0
