timestamp,min_dist_to_left_bnd,min_dist_to_right_bnd,heading_delta,speed,curvature_5,curvature_10,curvature_15,curvature_20,curvature_25,accel,steering_angle
553,0.29767162005387604,1.1611969695509359,0.08592385281338612,2.0907037258148193,0.0005478799065615158,0.00015854635180785295,6.821373728261894e-05,3.783966246969404e-05,2.4018845165596504e-05,0.3582094609737396,-0.003226059954613447
554,0.3071016752386413,1.153232016583459,0.08561749001465599,2.03967547416687,0.000585037001844164,0.00015456863684057696,6.678165839608161e-05,3.704520932171304e-05,2.3514563330999373e-05,0.7226027250289917,-0.003485706401988864
555,0.3154939983806102,1.1447176024518981,0.0856380101360924,2.0295250415802,0.0006070061425808488,0.00015059092150688724,6.50631617525897e-05,3.6091867790873344e-05,2.2909425337589284e-05,0.8500000238418579,-0.0029689467046409845
556,0.3262979857145538,1.1422159161742371,0.08387920422419183,2.071213483810425,0.000607976837034495,0.0001472761578493642,6.363108337754678e-05,3.5297415901646e-05,2.240514124180027e-05,0.8500000238418579,-0.07897382974624634
557,0.33725477294479944,1.1420643159712789,0.08157936801529155,2.1674983501434326,0.0006242195446538641,0.00014263549099327504,6.162617090791724e-05,3.4185182043682644e-05,2.1699146167534277e-05,0.8083304166793823,-0.054631952196359634
558,0.34909666296757536,1.1420653863873227,0.07906987103480886,2.284595489501953,0.0006069802963554264,0.0001386577758324005,5.990767545379293e-05,3.3231840454732096e-05,2.1094004807184244e-05,0.2784096300601959,-0.05152752250432968
559,0.360083916063207,1.1413338798392623,0.07689834544538443,2.3218274116516113,0.0005895780908881357,0.00013468006027144385,5.8185630493924945e-05,3.2278559689264076e-05,2.3540190114150668e-05,-0.3579011559486389,-0.048421621322631836
560,0.3714984772802268,1.140968666944346,0.07455447788938968,2.255863666534424,0.0005721552386438207,0.00013070234575384817,5.647068594326893e-05,3.116626680961003e-05,1.9782871808192093e-05,-0.5447514057159424,-0.045978203415870667
561,0.381264882533042,1.1399318398426495,0.07271188114467327,2.170959711074829,0.0005518527711900895,0.00012606162576204742,5.4462144213675996e-05,3.402966685103397e-05,1.9078980782994973e-05,-0.16993965208530426,-0.04308585450053215
562,0.39133652560202137,1.139383366357137,0.07069949765072403,2.1014225482940674,0.0005344401847882309,0.00012208389843498775,5.274364831878247e-05,2.926222333643837e-05,1.8574700892042937e-05,0.29212066531181335,-0.0411178357899189
563,0.39997365125421425,1.1381327972861826,0.06914881678621436,2.05161452293396,0.0005170261355525941,0.0001181062502052075,5.102524226881772e-05,2.8306306562126866e-05,1.796745346757047e-05,0.6650290489196777,-0.038628313690423965
564,0.40903810054107126,1.1373705870025042,0.06739853304372338,2.0403945446014404,0.0005025171047462136,0.00011479139731414761,4.959307063576959e-05,2.7355540730270342e-05,1.736442277082826e-05,0.8500000238418579,-0.03698897734284401
565,0.41712582191119196,1.1357537191073135,0.06603363834266386,2.0858359336853027,0.0004851045148933369,0.00011081366974763115,4.787457413306368e-05,2.6561087610335702e-05,1.6857986444536882e-05,0.8500000238418579,-0.034790076315402985
566,0.42603762643450693,1.134533688297033,0.06441851927003162,2.1753275394439697,0.00046769192383916446,0.00010683594304558782,4.615607695801622e-05,2.560774189004802e-05,1.6252845522136548e-05,0.7286650538444519,-0.03335113450884819
567,0.4343084274070037,1.1324895588202821,0.0631033811280283,2.274853229522705,0.0004473653990531249,0.00010219539239005745,4.4154805577398914e-05,2.4492872404057183e-05,1.5546899704287413e-05,0.23732957243919373,-0.03129265829920769
568,0.44337279912748073,1.1308727684914714,0.06153612106694767,2.2927210330963135,0.0004299646420747989,9.821753693148511e-05,4.2432668505329736e-05,2.354216918012197e-05,1.4941711233316828e-05,-0.3021279275417328,-0.029885144904255867
569,0.45121629197858937,1.1286454611615966,0.060366879916151556,2.2267239093780518,0.0004125512855733221,9.423996561470678e-05,4.071428456347473e-05,2.2586262687867715e-05,1.4336623137548644e-05,-0.3840477168560028,-0.027884403243660927
570,0.45948712914873013,1.126967568455978,0.058977657843847175,2.1544179916381836,0.0003951277797357394,9.026225371518726e-05,3.899932075380777e-05,2.163284912409457e-05,1.3731482281390169e-05,-0.012513430789113045,-0.02669025957584381
571,0.4664455347205845,1.124648630830805,0.05800218022720323,2.08644700050354,0.0003748242537023878,8.56215887949366e-05,3.699088442812118e-05,2.052069552005914e-05,1.3025487451455686e-05,0.37922969460487366,-0.024918055161833763
572,0.473953349745603,1.1229401378114083,0.05679525153349361,2.034498929977417,0.0003603138556245192,8.230682655006691e-05,3.555880661705467e-05,2.3540265633807253e-05,1.2420350479383908e-05,0.7456505298614502,-0.02395794168114662
573,0.4802708189908351,1.1204685450805094,0.05597882435866699,2.0242016315460205,0.00034290137969575585,7.832911585356853e-05,3.3840313321692845e-05,1.87729050964393e-05,1.191606597693337e-05,0.8500000238418579,-0.022411305457353592
574,0.4873513362366495,1.1185158597397447,0.0549040766609072,2.06899094581604,0.00032839098315347586,7.501435559111654e-05,3.21218217707666e-05,1.7822196244025102e-05,1.1310929850614656e-05,0.8500000238418579,-0.02162541262805462
575,0.49366877445532964,1.1158611408666417,0.05414225176232765,2.165212392807007,0.0003109671747619552,7.103664247744572e-05,3.0693267490843866e-05,1.7025032238155376e-05,1.0705789932401298e-05,0.819782555103302,-0.02023417502641678
576,0.5010239292035301,1.1134506711969188,0.05310850448413702,2.284334421157837,0.00029355463772257046,6.705893162904327e-05,2.8974774343234648e-05,1.6071690290821895e-05,1.0100651351184604e-05,0.2907702922821045,-0.019474448636174202
577,0.5076770659326684,1.1102771380133376,0.05237531957347512,2.3237879276275635,0.0002732400111781986,6.241826659640389e-05,2.6683447151903648e-05,1.4800571024116648e-05,9.394655420959366e-06,-0.35685300827026367,-0.018125256523489952
578,0.5149711596727968,1.1077445825251147,0.051384854320711326,2.2594926357269287,0.0002529253875794656,5.778292896137333e-05,2.4961291567125993e-05,1.3847231300244413e-05,8.789516044818324e-06,-0.5557399988174438,-0.017400003969669342
579,0.5209223300937929,1.1046625400173475,0.05078688388590038,2.173395872116089,0.00025367509861898117,5.379989412359616e-05,2.3242947395980804e-05,1.2896605967961442e-05,8.184378392082409e-06,-0.18984268605709076,-0.016105638816952705
580,0.5275449957864531,1.1021909679708166,0.04992242583499427,2.1040289402008057,0.00022101355508414571,5.048484218467412e-05,2.1810717579173747e-05,1.1943172543007536e-05,7.579177864026674e-06,0.27917325496673584,-0.015597909688949585
581,0.5329467981230209,1.0991088944364975,0.04943283468059353,2.0532450675964355,0.00020358988028590114,4.651272903897766e-05,2.0092222088344277e-05,1.1146091779481833e-05,7.074957229941911e-06,0.650918185710907,-0.014431217685341835
582,0.539050623649743,1.0966677882553526,0.0486699026319999,2.040656328201294,0.0001832870612470618,4.186676484848587e-05,1.8087469133195197e-05,1.0036584236516531e-05,6.368971440406424e-06,0.8500000238418579,-0.014063116163015366
583,0.5442387822678008,1.0935551661181755,0.04824454665237696,2.083862781524658,0.00016877580894750246,3.855167176808234e-05,1.6655235652476783e-05,9.242033216586517e-06,5.763767715708826e-06,0.8500000238418579,-0.012993400916457176
584,0.5503425819390628,1.0907478231658985,0.04754447767883452,2.172370433807373,0.00015135230329847634,3.4574292150443856e-05,1.4936734561126624e-05,8.286068139168466e-06,5.2616393450662495e-06,0.7397242784500122,-0.012649815529584885
585,0.5558359059779967,1.0872689901130492,0.04713199504853306,2.2726480960845947,0.0001339517578189417,3.0596589250192385e-05,1.3218411341914138e-05,7.3354420714357366e-06,4.654410955090368e-06,0.25348058342933655,-0.01173359714448452
586,0.5621838410886149,1.0842175013792321,0.04644454530301536,2.2929818630218506,0.00011652725943632079,2.6618880084782677e-05,1.1499748252786906e-05,6.3793854204071445e-06,3.950515322127699e-06,-0.2903497815132141,-0.011365343816578388
587,0.5674940389853447,1.0805555318419948,0.04609964826897325,2.2281599044799805,9.621265492437799e-05,2.198349061715074e-05,9.494837466325262e-06,5.108279362882489e-06,3.244515792587709e-06,-0.3858979046344757,-0.010433494113385677
588,0.5734757321537387,1.0775650575764217,0.045471599994297465,2.1564388275146484,7.880014158707022e-05,1.8005776601139626e-05,7.776339357601187e-06,4.3138244469386235e-06,2.6393746597819187e-06,-0.02048124372959137,-0.01017813291400671
589,0.5782976178030204,1.0740861624704685,0.04519969883473811,2.088641881942749,6.136705789973878e-05,1.4022730663952877e-05,6.055466961175952e-06,3.3591477978475435e-06,2.134225923057904e-06,0.36820802092552185,-0.00931153167039156
590,0.5837909987239662,1.0712787729783635,0.04464068761738857,2.0372469425201416,4.681000898986752e-05,1.069644097426761e-05,4.6182966421631705e-06,2.5618393225601203e-06,1.6260414468651173e-06,0.7337621450424194,-0.009176360443234444
591,0.5883076879258198,1.0677998468458583,0.04442706392805525,2.0269885063171387,3.515110472740686e-05,8.032694215246404e-06,3.467422639856004e-06,1.9233955725415252e-06,1.2228627736533457e-06,0.8500000238418579,-0.00837844330817461
592,0.5936179478756536,1.0648703611930692,0.043924239694820684,2.0722150802612305,2.3486131480054846e-05,5.362795861604903e-06,2.316416214774304e-06,1.2874149071765722e-06,8.153920054757673e-07,0.8500000238418579,-0.008323772810399532
593,0.5979431193476645,1.0608946714165044,0.043852301443027694,2.1672778129577637,1.762762945061565e-05,3.3666409486284866e-06,1.45160296393218e-06,8.05148473354709e-07,5.129960152023341e-07,0.802286684513092,-0.007528414949774742
594,0.6030817880149731,1.0570002667262735,0.04359716936668963,2.2826459407806396,5.953173035262612e-06,1.3638676191544968e-06,5.865510538908789e-07,3.2502875534527543e-07,2.061820654355106e-07,0.27981963753700256,-0.007463573012501001
595,0.6074699722411507,1.0524168068705881,0.04364036436198323,2.3175816535949707,2.987033045846498e-06,6.81252350683829e-07,2.9420734392063845e-07,1.654813448457895e-07,1.0337741036949268e-07,-0.3470599055290222,-0.006811404600739479
596,0.6127196876422936,1.0483290819126871,0.04339127131489128,2.251771926879883,2.9082836071321548e-08,0.0,0.0,0.0,0.0,-0.521403968334198,-0.006729997228831053
597,0.6167995176451679,1.0438042516873534,0.043483528206782675,2.168407440185547,2.9084099758146672e-08,0.0,0.0,0.0,1.083718627308813e-08,-0.14786258339881897,-0.006026318296790123
598,0.6216901919526849,1.0399684544311176,0.04326565957422134,2.099912166595459,2.9089818498629183e-06,6.594144902112043e-07,2.8762736165764104e-07,1.5921673086853537e-07,9.932536859040216e-08,0.3056333065032959,-0.00605400837957859
599,0.6254659859548326,1.0356284472049424,0.04338316177367898,2.0499072074890137,2.9084002547554236e-08,0.0,0.0,1.5921673086853537e-07,9.932536859040216e-08,0.6730021238327026,-0.005417591892182827
600,0.6301326623351642,1.0318744243134574,0.04319721148512163,2.0403075218200684,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.8500000238418579,-0.005493869539350271
601,0.6342380747600682,1.0278017787200806,0.043181695430591055,2.0867090225219727,2.9084002547554236e-08,6.594144902112043e-07,2.8762736165764104e-07,1.5921673086853537e-07,1.016617553265458e-07,0.8500000238418579,-0.004863322712481022
602,0.6395170656818951,1.024291673596208,0.042824463205162706,2.1774187088012695,2.9084002547554236e-08,0.0,0.0,1.5921673086853537e-07,1.016617553265458e-07,0.723776638507843,-0.004972407128661871
603,0.645100141976263,1.0235881347922149,0.04180187508255086,2.2755050659179688,2.9084002547554236e-08,0.0,2.8733696790267e-07,1.568766145674461e-07,1.016617553265458e-07,0.22581462562084198,-0.039718031883239746
604,0.6517809695557357,1.0244096348872258,0.04024703783245596,2.2926647663116455,2.9084002547554236e-08,6.646573782055279e-07,2.8733696790267e-07,1.568766145674461e-07,1.016617553265458e-07,-0.3053918480873108,-0.028155624866485596
605,0.6571808357369697,1.024255307146607,0.03914964070980002,2.2260663509368896,2.9089818498629183e-06,6.646573782055279e-07,2.8733696790267e-07,1.5921673086853537e-07,1.016617553265458e-07,-0.3836170732975006,-0.02600095607340336
606,0.663129682379763,1.0246499598675474,0.037839487985081646,2.1535472869873047,2.9084002547554236e-08,6.594144902112043e-07,2.8762736165764104e-07,1.5921673086853537e-07,9.932536859040216e-08,-0.008853581734001637,-0.0248979814350605
607,0.6677974418415094,1.024312841289822,0.03693953875306986,2.085322856903076,2.9084002547554236e-08,0.0,0.0,3.814003762596503e-06,9.932536859040216e-08,0.38397154211997986,-0.023229310289025307
608,0.6731057134480771,1.0244941227332305,0.03580319197986837,2.0332345962524414,2.9084002547554236e-08,0.0,0.0,0.0,1.0837179549272159e-08,0.7517687678337097,-0.02233526110649109
609,0.6772243876292574,1.0239741713907957,0.035053808616989916,2.022780418395996,2.9084002547554236e-08,0.0,2.8733696790267e-07,1.5921673086853537e-07,1.016617553265458e-07,0.8500000238418579,-0.02084456756711006
610,0.6821971548708046,1.0238810254948287,0.03404252993945169,2.067431926727295,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.8500000238418579,-0.02016010880470276
611,0.6862548987729493,1.023178031749671,0.033343077046975866,2.1641464233398438,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.8282293677330017,-0.018819142132997513
612,0.6912582464549217,1.02287132590196,0.03237177002683314,2.2851593494415283,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.2964407205581665,-0.018119435757398605
613,0.6954381024807539,1.021985268790278,0.03169892156986294,2.326749801635742,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,-0.36164772510528564,-0.016852429136633873
614,0.7003194847856484,1.0216175907359286,0.030765555877229244,2.26345157623291,2.9084002547554236e-08,0.0,0.0,0.0,1.016617553265458e-07,-0.5721229910850525,-0.01617339253425598
615,0.7039807101885316,1.0205791555171544,0.030221624337523848,2.175917625427246,2.9084002547554236e-08,0.0,0.0,0.0,9.932536859040216e-08,-0.21140821278095245,-0.014926556497812271
616,0.7083739794194983,1.020089616904734,0.029407776094800418,2.105865478515625,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.26580721139907837,-0.014466742053627968
617,0.7116081478102974,1.018990293334527,0.028964360054920864,2.0543642044067383,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.6411193013191223,-0.013386371545493603
618,0.7155742971377759,1.0185008805049147,0.02824522099288282,2.039968729019165,2.9084002547554236e-08,0.0,0.0,3.814003762596503e-06,9.932536859040216e-08,0.8500000238418579,-0.013027006760239601
619,0.7186254650534547,1.0173406266556722,0.027863298843878916,2.0810141563415527,2.9084002547554236e-08,0.0,0.0,0.0,1.0837179549272159e-08,0.8500000238418579,-0.01200107391923666
620,0.722530705065699,1.016607157289096,0.02720478116587773,2.1685283184051514,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.7554998397827148,-0.011740881018340588
621,0.7256734465922428,1.0152333015605066,0.026834576455416523,2.270627975463867,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.2744143307209015,-0.010811579413712025
622,0.7297007777643731,1.0143778248892499,0.026189310768426358,2.2943058013916016,2.9084002547554236e-08,0.0,0.0,0.0,1.083718627308813e-08,-0.2797624468803406,-0.010493529960513115
623,0.7326909944372151,1.0128514862345614,0.02588286614105488,2.2310588359832764,2.9084002547554236e-08,0.0,0.0,0.0,1.0837179549272159e-08,-0.39364829659461975,-0.009609128348529339
624,0.7364437515233604,1.0119655339418863,0.02528978610951531,2.159255266189575,2.9084002547554236e-08,0.0,0.0,0.0,1.083718627308813e-08,-0.03642372041940689,-0.009426753968000412
625,0.739098421903579,1.0104698176552258,0.02505122580902477,2.0920093059539795,2.9084324295710443e-08,0.0,0.0,0.0,1.083718627308813e-08,0.35300764441490173,-0.008550685830414295
626,0.7425155488418955,1.0096145296581813,0.024524433268394367,2.041078567504883,2.9084002547554236e-08,0.0,0.0,1.5921673086853537e-07,1.016617553265458e-07,0.7154718637466431,-0.008419845253229141
627,0.7449567011979727,1.0080273236158614,0.02434021560915789,2.031162738800049,2.9084324295710443e-08,0.0,0.0,0.0,1.083718627308813e-08,0.8500000238418579,-0.007685066666454077
628,0.7482213242463889,1.007080566826959,0.023865722431535098,2.0767717361450195,2.9084002547554236e-08,6.646573782055279e-07,2.8383557867433974e-07,1.5921673086853537e-07,1.016617553265458e-07,0.8500000238418579,-0.007652503903955221
629,0.7506929941514873,1.0054628432356179,0.023689397809322933,2.1703052520751953,2.9084002547554236e-08,0.0,0.0,1.5921673086853537e-07,9.932536859040216e-08,0.7776020765304565,-0.006950389593839645
630,0.7540797502873922,1.0042719670183473,0.023235671736491235,2.280289888381958,2.9084324295710443e-08,0.0,0.0,1.5921673086853537e-07,1.0166181840153048e-07,0.263738214969635,-0.006905608344823122
631,0.7566734694247739,1.0024712010242833,0.02307569405973978,2.309396982192993,2.9084002547554236e-08,6.646573782055279e-07,2.8383557867433974e-07,1.5921673086853537e-07,1.016617553265458e-07,-0.3333689570426941,-0.00623621791601181
632,0.7600602465244801,1.0012803038432114,0.022625759727020155,2.242187023162842,2.9089818498629183e-06,6.64948870600402e-07,2.8762736165764104e-07,1.5687673674821107e-07,9.932536859040216e-08,-0.47614580392837524,-0.006172011140733957
633,0.762348894990657,0.9994796007405515,0.02252366541628838,2.1627204418182373,2.898526864479706e-06,6.64948870600402e-07,2.8762736165764104e-07,1.5921673086853537e-07,1.0166181840153048e-07,-0.09583208709955215,-0.005480943247675896
634,0.7654610560767754,0.998319346891309,0.022116113337467148,2.095027446746826,2.9084002547554236e-08,0.0,0.0,1.5921673086853537e-07,1.016617553265458e-07,0.33565860986709595,-0.005581192672252655
635,0.7675972006530518,0.996549203265273,0.02204781564852674,2.04449462890625,2.9084324295710443e-08,0.0,0.0,0.0,1.083718627308813e-08,0.6992471218109131,-0.004961344413459301
636,0.7704652632746036,0.9954500264416755,0.021677628140047252,2.034489631652832,1.52562153705616e-05,6.646573782055279e-07,2.8383557867433974e-07,1.5921673086853537e-07,1.016617553265458e-07,0.8500000238418579,-0.005042089149355888
637,0.7725403937166391,0.9936799037794408,0.02162414335184151,2.080453395843506,2.9084324295710443e-08,0.0,0.0,0.0,1.0166181840153048e-07,0.8500000238418579,-0.0044586812146008015
638,0.7754390367786161,0.9924281601745388,0.02128509245845971,2.1725575923919678,2.9084324295710443e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.7576493620872498,-0.004575179424136877
639,0.7776056989039137,0.9905054707309997,0.021230341346722213,2.278294086456299,2.9084324295710443e-08,0.0,0.0,0.0,1.0837286208833008e-08,0.25182613730430603,-0.003972480073571205
640,0.7807179438452376,0.9890401252467509,0.02089198979501013,2.302612781524658,2.9084324295710443e-08,0.0,0.0,0.0,1.0166181840153048e-07,-0.3218272626399994,-0.004083704669028521
641,0.7827931162148758,0.9870259460475523,0.02087374610425384,2.2353103160858154,2.9084324295710443e-08,0.0,0.0,1.5687673674821107e-07,1.0166181840153048e-07,-0.4386393129825592,-0.003584075951948762
642,0.7857222977896754,0.9856826707593882,0.020544260670001705,2.1587815284729004,2.9084324295710443e-08,0.0,0.0,0.0,1.0166181840153048e-07,-0.05866584926843643,-0.003768207738175988
643,0.7876143858289879,0.9837905827200757,0.020550725146260003,2.0908896923065186,2.9084002547554236e-08,0.0,0.0,0.0,1.0837179549272159e-08,0.3564121127128601,-0.003186505287885666
644,0.7903300074520434,0.9825389229703791,0.02024878716535224,2.0397980213165283,2.9089818498629183e-06,6.646573782055279e-07,2.8762736165764104e-07,1.5921673086853537e-07,1.016617553265458e-07,0.7216358184814453,-0.003349626436829567
645,0.7920695287100514,0.9806773734438892,0.020274753478414263,2.029595375061035,2.9084002547554236e-08,0.0,0.0,0.0,1.016617553265458e-07,0.8500000238418579,-0.0028365913312882185
646,0.7946936396136461,0.9793952380727742,0.020001936567560143,2.0750715732574463,2.9084002547554236e-08,0.0,0.0,0.0,1.0837179549272159e-08,0.8500000238418579,-0.0029830550774931908
647,0.7965247135187177,0.9774421358992207,0.02002054968847129,2.1691031455993652,2.9089818498629183e-06,6.646573782055279e-07,2.8762736165764104e-07,1.5921673086853537e-07,1.016617553265458e-07,0.7868106365203857,-0.002602689666673541
648,0.7993014121674182,0.9759463776849575,0.019758200877666016,2.2810897827148438,2.9084324295710443e-08,0.0,0.0,0.0,1.083718627308813e-08,0.27014318108558655,-0.0028098553884774446
649,0.8017726627964894,0.9756100138040811,0.019320177622111592,2.31207013130188,2.9084324295710443e-08,0.0,0.0,0.0,1.083718627308813e-08,-0.3380483090877533,-0.018295908346772194
650,0.8051588738735589,0.976188610371203,0.018502838099542746,2.2453954219818115,2.9084002547554236e-08,0.0,0.0,0.0,1.0837179549272159e-08,-0.49092188477516174,-0.013130459003150463
651,0.8072944733909999,0.9760659112610774,0.01809117068349399,2.164822578430176,2.9084324295710443e-08,0.0,0.0,0.0,1.083718627308813e-08,-0.11326039582490921,-0.01194939948618412
652,0.8102841450050065,0.9764310736592634,0.017404752204256753,2.096923589706421,2.9084324295710443e-08,0.0,0.0,0.0,1.083718627308813e-08,0.32450026273727417,-0.011652876622974873
653,0.8121147157788453,0.9761254160016204,0.017081460666651345,2.0467112064361572,2.9084324295710443e-08,0.0,0.0,1.5687673674821107e-07,1.0166181840153048e-07,0.68904048204422,-0.010690911673009396
654,0.8148603727834907,0.9763686339865298,0.01647493072158365,2.0367720127105713,2.9084002547554236e-08,0.0,0.0,0.0,1.0837179549272159e-08,0.8500000238418579,-0.010471860878169537
655,0.8165689362526489,0.9760020041222486,0.016196902449461363,2.082977771759033,1.52562153705616e-05,6.594144902112043e-07,2.8383557867433974e-07,1.5921673086853537e-07,1.016617553265458e-07,0.8500000238418579,-0.00961360614746809
656,0.8191010542693515,0.9761537533153,0.01563914243225631,2.1743342876434326,2.9084002547554236e-08,0.0,5.089086472247854e-06,1.5921673086853537e-07,1.016617553265458e-07,0.7439687848091125,-0.009473043493926525
657,0.8209011703855733,0.9756955708039552,0.015367772921932116,2.277325391769409,2.9084324295710443e-08,0.0,2.8762736165764104e-07,1.5687673674821107e-07,1.0166181840153048e-07,0.24236175417900085,-0.008645313791930676
658,0.823555379562162,0.9757252707647233,0.014818700358320672,2.2985408306121826,2.9089818498629183e-06,6.594144902112043e-07,2.8762736165764104e-07,1.5921673086853537e-07,1.016617553265458e-07,-0.3161030113697052,-0.00845261663198471
659,0.8252335093375045,0.9750840668144569,0.014605797551657355,2.231086492538452,2.9084002547554236e-08,0.0,0.0,0.0,1.0837286208833008e-08,-0.4160865247249603,-0.007632813416421413
