timestamp,min_dist_to_left_bnd,min_dist_to_right_bnd,heading_delta,speed,curvature_5,curvature_10,curvature_15,curvature_20,curvature_25,accel,steering_angle
4090,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4091,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4092,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4093,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4094,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4095,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4096,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4097,-1.7235322353878928,1.364941370193911,2.5974118376760345,0.0,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,-0.0,0.0
4098,-1.7234712002461947,1.364880335052213,2.5974118376760345,0.0025565624237060547,1.445731539872324e-06,6.599880159878947e-07,4.310590627984904e-07,3.1901751934438566e-07,2.5299926288655373e-07,-0.0,0.10000000149011612
4099,-1.7234712002461947,1.364880335052213,2.5974118376760345,0.0003252231690566987,1.445731539872324e-06,6.599880159878947e-07,4.310590627984904e-07,3.1901751934438566e-07,2.5299926288655373e-07,-0.0,0.10000000149011612
4100,-1.7234712002461947,1.364880335052213,2.5974118376760345,0.0006051448290236294,1.445731539872324e-06,6.599880159878947e-07,4.310590627984904e-07,3.1901751934438566e-07,2.5299926288655373e-07,-0.0,0.10000000149011612
4101,-1.7234712002461947,1.364880335052213,2.5974118376760345,0.000886716996319592,1.445731539872324e-06,6.599880159878947e-07,4.310590627984904e-07,3.1901751934438566e-07,2.5299926288655373e-07,-0.0,0.10000000149011612
4102,-1.7234712002461947,1.364880335052213,2.59741183767584,0.0008736039744690061,1.445731539872324e-06,6.599880159878947e-07,4.310590627984904e-07,3.1901751934438566e-07,2.5299926288655373e-07,-0.0,0.10000000149011612
4103,-1.7234712002461947,1.364880335052213,2.59741183767584,0.000746975070796907,1.445731539872324e-06,6.599880159878947e-07,4.310590627984904e-07,3.1901751934438566e-07,2.5299926288655373e-07,-0.0,0.10000000149011612
4104,-1.7234712002461947,1.364880335052213,2.59741183767584,0.000594120065215975,1.445731539872324e-06,6.599880159878947e-07,4.310590627984904e-07,3.1901751934438566e-07,2.5299926288655373e-07,-0.0,0.10000000149011612
4105,-1.7229371845084458,1.3644377885227925,2.5974389774099893,0.022974872961640358,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,0.10000000149011612,0.10000000149011612
4106,-1.7218844744465365,1.3636899619046083,2.5975357812953885,0.048831868916749954,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,0.20000000298023224,0.10000000149011612
4107,-1.7209537511638047,1.3629421770385335,2.5975937307696744,0.024613505229353905,0.0,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0245742926154563e-07,0.30000001192092896,0.10000000149011612
4108,-1.7198552856216764,1.3621790707588701,2.5977005317786133,0.05193217098712921,0.0,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0245742926154563e-07,0.4000000059604645,0.10000000149011612
4109,-1.7188483101639314,1.3613855095365217,2.597771125925737,0.029078306630253792,7.636701627814488e-06,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0245742926154563e-07,0.5,0.10000000149011612
4110,-1.7175973611478312,1.3606833340182831,2.5979542147570505,0.0576709546148777,7.636701627814488e-06,3.486296916883875e-06,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,0.6000000238418579,0.20000000298023224
4111,-1.71576684967431,1.359980887111334,2.5983175812255035,0.08477052301168442,1.445731539872324e-06,3.486296916883875e-06,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,0.7000000476837158,0.20000000298023224
4112,-1.7126239573979518,1.3576916517765625,2.598594140997065,0.17861796915531158,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,1.3253625831986368e-06,0.8000000715255737,0.20000000298023224
4113,-1.7060946168079738,1.3541196764155075,2.5995454628122703,0.2887367904186249,7.636701627814488e-06,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,0.9000000953674316,0.20000000298023224
4114,-1.6950496777829613,1.3481358109067543,2.601173804814843,0.4901036322116852,1.4579889512838955e-06,6.655348044323291e-07,4.3125159084663743e-07,3.190170224213808e-07,2.508966433082769e-07,1.0,0.20000000298023224
4115,-1.6793058261372735,1.3391299125938687,2.60334153106186,0.7053490877151489,7.624514688499823e-06,3.340703899217001e-07,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,1.0,0.20000000298023224
4116,-1.6571396124080167,1.3271469227909378,2.6065931094954253,0.8627732396125793,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.5299926288655373e-07,1.0,0.20000000298023224
4117,-1.6319676893388397,1.3127680740397558,2.610033481781331,1.0518014430999756,1.4579889512838955e-06,6.655348044323291e-07,4.3125159084663743e-07,3.190170224213808e-07,2.5323095169801095e-07,1.0,0.20000000298023224
4118,-1.6007091392175425,1.2958698973612641,2.614580606075734,1.259371280670166,7.636701627814488e-06,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0245742926154563e-07,1.0,0.20000000298023224
4119,-1.563928182211903,1.27637641196916,2.6200212815622286,1.4831169843673706,0.0,3.340703899217001e-07,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,1.0,0.20000000298023224
4120,-1.5228450410066259,1.2545017627607535,2.626025646602849,1.6348665952682495,7.636701627814488e-06,3.486296916883875e-06,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,1.0,0.20000000298023224
4121,-1.4762089544701027,1.230092944360706,2.6329082880712438,1.9120559692382812,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,3.1901751934438566e-07,2.5299926288655373e-07,1.0,0.20000000298023224
4122,-1.4239892797751565,1.2030889633794288,2.6406354509689547,2.116938352584839,0.0,3.340703899217001e-07,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.20000000298023224
4123,-1.3676377726468019,1.1799421566939188,2.650700031846706,2.236675500869751,1.4579889512838955e-06,6.655348044323291e-07,4.3125159084663743e-07,3.190170224213808e-07,1.3232586020872574e-06,-0.0,0.30000001192092896
4124,-1.3087414302734075,1.1629412586136354,2.6632274967079996,2.349539041519165,1.4579889512838955e-06,6.655348044323291e-07,4.3125159084663743e-07,1.670473716444107e-06,2.0041282461561426e-07,-0.0,0.30000001192092896
4125,-1.2493576626846696,1.1486860859915247,2.6765028802382,2.3700454235076904,1.445731539872324e-06,6.599880159878947e-07,4.277487739994601e-07,1.670473716444107e-06,2.0041282461561426e-07,-0.0,0.30000001192092896
4126,-1.1915606626476993,1.1368114717801312,2.689799259321691,2.3362042903900146,1.4579889512838955e-06,6.655348044323291e-07,2.2551691042206764e-06,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.30000001192092896
4127,-1.1359452305292876,1.1273023659545771,2.7029460986072826,2.272373676300049,1.4579889512838955e-06,3.480759456683003e-06,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.30000001192092896
4128,-1.083273971583786,1.119945521287903,2.715680670983323,2.193457841873169,0.0,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,-0.0,0.30000001192092896
4129,-1.0334401578174415,1.114664602100877,2.728025502679348,2.108264207839966,1.4579889512838955e-06,6.655348044323291e-07,4.3125159084663743e-07,3.190170224213808e-07,1.3232586020872574e-06,-0.0,0.30000001192092896
4130,-0.9866419238041715,1.1111088024611178,2.739851171576532,2.0216705799102783,0.0,3.340703899217001e-07,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,-0.0,0.30000001192092896
4131,-0.9425285471158134,1.10920168230912,2.751252838399399,1.9361850023269653,1.4579889512838955e-06,3.480759456683003e-06,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.30000001192092896
4132,-0.901221931027326,1.108638149440612,2.762138994041203,1.8531169891357422,1.445731539872324e-06,6.599880159878947e-07,2.258749669576483e-06,2.367804753678813e-07,2.0041282461561426e-07,-0.0,0.30000001192092896
4133,-0.8622950174313146,1.1093875819044712,2.772621332792611,1.772987723350525,1.4579889512838955e-06,3.480759456683003e-06,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.30000001192092896
4134,-0.8258545343215324,1.1111601045297412,2.7826156048985657,1.6960270404815674,0.0,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,-0.0,0.30000001192092896
4135,-0.7908647840100862,1.118745034466638,2.793644627546194,1.6099034547805786,1.4579889512838955e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,1.3253625831986368e-06,-0.0,0.4000000059604645
4136,-0.7576001114937974,1.1315934520849176,2.8054569455521783,1.5404870510101318,0.0,3.340703899217001e-07,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.4000000059604645
4137,-0.7262879372302073,1.1455106109645534,2.8169162008066184,1.4756214618682861,1.4579889512838955e-06,3.480759456683003e-06,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.4000000059604645
4138,-0.6970348848327959,1.1599016063584813,2.827861467969492,1.412872076034546,1.4579889512838955e-06,6.655348044323291e-07,2.2551691042206764e-06,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.4000000059604645
4139,-0.6695054489067154,1.1747357328113601,2.8383939717718016,1.3524954319000244,1.445731539872324e-06,6.599880159878947e-07,2.258749669576483e-06,1.6679572208266739e-06,2.0245742926154563e-07,-0.0,0.4000000059604645
4140,-0.6437300008904323,1.189738436565822,2.8484373611249056,1.2944278717041016,1.445731539872324e-06,3.486296916883875e-06,2.258749669576483e-06,2.367804753678813e-07,2.0041282461561426e-07,-0.0,0.4000000059604645
4141,-0.6194188326214274,1.2049858862926612,2.8580999050243485,1.238786220550537,7.636701627814488e-06,3.2823402704504777e-07,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,-0.0,0.4000000059604645
4142,-0.5966786720934536,1.2202492419626196,2.867306900260466,1.1854279041290283,1.4579889512838955e-06,6.599880159878947e-07,4.277487739994601e-07,3.163903337871929e-07,2.508966433082769e-07,-0.0,0.4000000059604645
4143,-0.5751739512834995,1.2355894134610672,2.876168559541151,1.1343690156936646,1.4579889512838955e-06,3.480759456683003e-06,2.844175091397917e-07,2.367804753678813e-07,2.0041282461561426e-07,-0.0,0.4000000059604645
4144,-0.5551487481301933,1.2508538755619227,2.8846046391130664,1.0854570865631104,1.4579889512838955e-06,6.655348044323291e-07,4.3125159084663743e-07,3.163903337871929e-07,2.508966433082769e-07,-0.0,0.4000000059604645
4145,-0.5360691304000049,1.2660272442234337,2.892729593522815,1.0386635065078735,0.0,3.340703899217001e-07,2.882092714115811e-07,2.3989031058244174e-07,2.0041282461561426e-07,-0.0,0.4000000059604645
4146,-0.5183775193660267,1.2810638265935452,2.9004525630443694,0.9939610362052917,1.4579889512838955e-06,3.480759456683003e-06,2.882092714115811e-07,2.3989031058244174e-07,2.0245717803634545e-07,-0.0,0.4000000059604645
